#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 85.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.001594117556506225 NaN NaN NaN
10.001594117556504 23.0 23.0 23.0
20.00159411755647 42.333333333333336 43.0 42.0
30.001594117556433 63.333333333333336 64.0 63.0
40.00159411755654 79.33333333333333 80.0 79.0
50.001594117556685 98.0 98.0 98.0
60.00159411755683 114.0 114.0 114.0
70.00159411755696 128.0 128.0 128.0
80.0015941175571 143.0 143.0 143.0
90.00159411755725 161.0 161.0 161.0
100.00159411755739 174.33333333333334 175.0 174.0
110.00159411755753 191.0 191.0 191.0
120.00159411755767 206.0 206.0 206.0
130.00159411755766 220.33333333333334 221.0 220.0
140.0015941175571 234.0 234.0 234.0
150.00159411755652 251.0 251.0 251.0
160.00159411755595 267.0 267.0 267.0
170.00159411755538 281.3333333333333 282.0 281.0
180.00159411755482 297.0 297.0 297.0
190.00159411755425 310.0 310.0 310.0
200.00159411755368 325.0 325.0 325.0
210.0015941175531 339.0 339.0 339.0
220.00159411755254 351.3333333333333 352.0 351.0
230.00159411755197 366.0 366.0 366.0
240.0015941175514 382.3333333333333 383.0 382.0
250.00159411755084 399.0 399.0 399.0
260.00159411755027 419.3333333333333 420.0 419.0
270.0015941175497 431.3333333333333 432.0 431.0
280.00159411754913 449.0 449.0 449.0
290.00159411754856 469.0 469.0 469.0
300.001594117548 485.0 485.0 485.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
