#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 20.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.0032320207915730757 NaN NaN NaN
10.00323202079157 22.0 23.0 21.0
20.003232020791536 41.333333333333336 42.0 41.0
30.0032320207915 59.0 59.0 59.0
40.00323202079161 77.33333333333333 78.0 77.0
50.00323202079175 93.33333333333333 94.0 93.0
60.00323202079189 110.33333333333333 111.0 110.0
70.00323202079203 128.66666666666666 130.0 128.0
80.00323202079217 145.33333333333334 146.0 145.0
90.00323202079231 164.66666666666666 165.0 164.0
100.00323202079245 182.0 182.0 182.0
110.0032320207926 200.33333333333334 201.0 200.0
120.00323202079274 219.0 219.0 219.0
130.00323202079272 234.66666666666666 235.0 234.0
140.00323202079215 252.66666666666666 253.0 252.0
150.0032320207916 267.3333333333333 268.0 267.0
160.00323202079102 286.3333333333333 287.0 286.0
170.00323202079045 306.6666666666667 307.0 306.0
180.00323202078988 324.3333333333333 325.0 324.0
190.0032320207893 340.3333333333333 341.0 340.0
200.00323202078874 357.3333333333333 358.0 357.0
210.00323202078818 374.3333333333333 375.0 374.0
220.0032320207876 393.6666666666667 394.0 393.0
230.00323202078704 412.6666666666667 413.0 412.0
240.00323202078647 430.3333333333333 431.0 430.0
250.0032320207859 451.6666666666667 453.0 451.0
260.00323202078533 469.6666666666667 470.0 469.0
270.00323202078476 488.3333333333333 489.0 488.0
280.0032320207842 507.6666666666667 508.0 507.0
290.0032320207836 526.3333333333334 527.0 526.0
300.00323202078306 543.6666666666666 544.0 543.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
