#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 32.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.0015625551781402458 NaN NaN NaN
10.00156255517814 38.333333333333336 39.0 38.0
20.00156255517814 78.33333333333333 79.0 78.0
30.00156255517814 118.33333333333333 119.0 118.0
40.00156255517814 158.33333333333334 159.0 158.0
50.00156255517814 198.33333333333334 199.0 198.0
60.00156255517814 238.33333333333334 239.0 238.0
70.00156255517814 278.3333333333333 279.0 278.0
80.00156255517814 318.3333333333333 319.0 318.0
90.00156255517814 358.3333333333333 359.0 358.0
100.00156255517814 398.3333333333333 399.0 398.0
110.00156255517814 438.3333333333333 439.0 438.0
120.00156255517814 478.3333333333333 479.0 478.0
130.00156255517814 518.3333333333334 519.0 518.0
140.00156255517814 558.3333333333334 559.0 558.0
150.00156255517814 598.3333333333334 599.0 598.0
160.00156255517814 638.3333333333334 639.0 638.0
170.00156255517814 678.3333333333334 679.0 678.0
180.00156255517814 718.3333333333334 719.0 718.0
190.00156255517814 758.3333333333334 759.0 758.0
200.00156255517814 798.3333333333334 799.0 798.0
210.00156255517814 838.3333333333334 839.0 838.0
220.00156255517814 878.3333333333334 879.0 878.0
230.00156255517814 918.3333333333334 919.0 918.0
240.00156255517814 958.3333333333334 959.0 958.0
250.00156255517814 998.3333333333334 999.0 998.0
260.0015625551781 1038.3333333333333 1039.0 1038.0
270.0015625551781 1078.3333333333333 1079.0 1078.0
280.0015625551781 1118.3333333333333 1119.0 1118.0
290.0015625551781 1158.3333333333333 1159.0 1158.0
300.0015625551781 1198.3333333333333 1199.0 1198.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
