#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 95.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.027637000655643097 NaN NaN NaN
10.027637000655641 38.666666666666664 39.0 38.0
20.027637000655606 78.66666666666667 79.0 78.0
30.02763700065557 118.66666666666667 119.0 118.0
40.02763700065568 158.66666666666666 159.0 158.0
50.02763700065582 198.66666666666666 199.0 198.0
60.027637000655965 238.66666666666666 239.0 238.0
70.0276370006561 278.6666666666667 279.0 278.0
80.02763700065624 318.6666666666667 319.0 318.0
90.02763700065638 358.6666666666667 359.0 358.0
100.02763700065653 398.6666666666667 399.0 398.0
110.02763700065667 438.6666666666667 439.0 438.0
120.02763700065681 478.6666666666667 479.0 478.0
130.0276370006568 518.6666666666666 519.0 518.0
140.02763700065623 558.6666666666666 559.0 558.0
150.02763700065566 598.6666666666666 599.0 598.0
160.0276370006551 638.6666666666666 639.0 638.0
170.02763700065452 678.6666666666666 679.0 678.0
180.02763700065395 718.6666666666666 719.0 718.0
190.02763700065339 758.6666666666666 759.0 758.0
200.02763700065282 798.6666666666666 799.0 798.0
210.02763700065225 838.6666666666666 839.0 838.0
220.02763700065168 878.6666666666666 879.0 878.0
230.0276370006511 918.6666666666666 919.0 918.0
240.02763700065054 958.6666666666666 959.0 958.0
250.02763700064997 998.6666666666666 999.0 998.0
260.0276370006494 1038.6666666666667 1039.0 1038.0
270.02763700064884 1078.6666666666667 1079.0 1078.0
280.02763700064827 1118.6666666666667 1119.0 1118.0
290.0276370006477 1158.6666666666667 1159.0 1158.0
300.02763700064713 1198.6666666666667 1199.0 1198.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
