#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 40.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.02859409542260951 NaN NaN NaN
10.028594095422607 20.0 21.0 19.0
20.028594095422573 40.333333333333336 41.0 40.0
30.028594095422537 59.666666666666664 60.0 59.0
40.02859409542265 75.33333333333333 76.0 75.0
50.02859409542279 90.0 91.0 89.0
60.02859409542293 106.33333333333333 107.0 106.0
70.02859409542307 124.66666666666667 125.0 124.0
80.02859409542322 144.66666666666666 145.0 144.0
90.02859409542336 158.0 158.0 158.0
100.0285940954235 176.33333333333334 177.0 176.0
110.02859409542364 190.66666666666666 191.0 190.0
120.02859409542378 205.66666666666666 206.0 205.0
130.02859409542378 223.66666666666666 224.0 223.0
140.02859409542322 235.33333333333334 236.0 235.0
150.02859409542265 250.66666666666666 251.0 250.0
160.02859409542208 263.0 264.0 262.0
170.0285940954215 277.0 277.0 277.0
180.02859409542094 291.6666666666667 292.0 291.0
190.02859409542037 310.0 311.0 309.0
200.0285940954198 327.6666666666667 328.0 327.0
210.02859409541924 344.6666666666667 345.0 344.0
220.02859409541867 359.6666666666667 360.0 359.0
230.0285940954181 377.6666666666667 378.0 377.0
240.02859409541753 388.3333333333333 389.0 388.0
250.02859409541696 405.0 406.0 404.0
260.0285940954164 421.6666666666667 422.0 421.0
270.0285940954158 436.0 437.0 435.0
280.02859409541526 449.0 449.0 449.0
290.0285940954147 464.0 464.0 464.0
300.0285940954141 478.6666666666667 479.0 478.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
