#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 77.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.02001502345261539 NaN NaN NaN
10.020015023452613 38.333333333333336 39.0 38.0
20.02001502345258 78.33333333333333 79.0 78.0
30.020015023452544 118.33333333333333 119.0 118.0
40.02001502345265 158.33333333333334 159.0 158.0
50.02001502345279 198.33333333333334 199.0 198.0
60.020015023452935 238.33333333333334 239.0 238.0
70.02001502345307 278.3333333333333 279.0 278.0
80.02001502345321 318.3333333333333 319.0 318.0
90.02001502345335 358.3333333333333 359.0 358.0
100.0200150234535 398.3333333333333 399.0 398.0
110.02001502345364 438.3333333333333 439.0 438.0
120.02001502345378 478.3333333333333 479.0 478.0
130.02001502345377 518.3333333333334 519.0 518.0
140.0200150234532 558.3333333333334 559.0 558.0
150.02001502345263 598.3333333333334 599.0 598.0
160.02001502345206 638.3333333333334 639.0 638.0
170.0200150234515 678.3333333333334 679.0 678.0
180.02001502345092 718.3333333333334 719.0 718.0
190.02001502345036 758.3333333333334 759.0 758.0
200.0200150234498 798.3333333333334 799.0 798.0
210.02001502344922 838.3333333333334 839.0 838.0
220.02001502344865 878.3333333333334 879.0 878.0
230.02001502344808 918.3333333333334 919.0 918.0
240.0200150234475 958.3333333333334 959.0 958.0
250.02001502344694 998.3333333333334 999.0 998.0
260.0200150234464 1038.3333333333333 1039.0 1038.0
270.0200150234458 1078.3333333333333 1079.0 1078.0
280.02001502344524 1118.3333333333333 1119.0 1118.0
290.02001502344467 1158.3333333333333 1159.0 1158.0
300.0200150234441 1198.3333333333333 1199.0 1198.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
