#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:14+0000 #
#####################################################################
#
# assign_mod = Self, seed = 30.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
0.0018411572263595521 NaN NaN NaN
10.001841157226359 22.666666666666668 23.0 22.0
20.00184115722636 42.666666666666664 43.0 42.0
30.00184115722636 62.333333333333336 63.0 62.0
40.00184115722636 80.33333333333333 81.0 80.0
50.00184115722636 95.0 95.0 95.0
60.00184115722636 112.66666666666667 113.0 112.0
70.00184115722635 132.33333333333334 133.0 132.0
80.00184115722635 148.33333333333334 149.0 148.0
90.00184115722635 162.0 162.0 162.0
100.00184115722635 180.0 180.0 180.0
110.00184115722635 197.66666666666666 198.0 197.0
120.00184115722635 216.66666666666666 217.0 216.0
130.00184115722635 232.66666666666666 233.0 232.0
140.00184115722635 246.66666666666666 247.0 246.0
150.00184115722635 267.0 267.0 267.0
160.00184115722635 283.3333333333333 284.0 283.0
170.00184115722635 297.6666666666667 298.0 297.0
180.00184115722635 315.6666666666667 316.0 315.0
190.00184115722635 335.0 335.0 335.0
200.00184115722635 352.3333333333333 353.0 352.0
210.00184115722635 371.0 371.0 371.0
220.00184115722635 388.6666666666667 389.0 388.0
230.00184115722635 409.0 410.0 408.0
240.00184115722635 427.3333333333333 428.0 427.0
250.00184115722635 444.0 444.0 444.0
260.00184115722635 463.3333333333333 464.0 463.0
270.00184115722635 480.3333333333333 481.0 480.0
280.00184115722635 498.0 498.0 498.0
290.00184115722635 514.0 514.0 514.0
300.00184115722635 531.0 531.0 531.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:14+0000 #
#####################################################################
