#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:43+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 24.0
#
# The columns have the following meaning: 
# time CompletedStepA@node-id CompletedStepB@node-id CompletedStepC@node-id 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0025742210711757973 NaN NaN NaN NaN NaN NaN NaN NaN NaN
10.002574221071173 48.0 NaN NaN NaN 44.0 NaN NaN NaN 43.0
20.00257422107114 98.0 NaN 2.0 NaN 94.0 NaN NaN NaN 91.0
30.002574221071104 148.0 NaN 2.0 NaN 144.0 NaN NaN NaN 141.0
40.002574221071214 198.0 NaN 2.0 NaN 194.0 NaN NaN NaN 191.0
50.002574221071356 248.0 NaN 2.0 NaN 244.0 NaN NaN NaN 241.0
60.0025742210715 298.0 NaN 2.0 NaN 294.0 NaN NaN NaN 291.0
70.00257422107164 348.0 NaN 2.0 NaN 344.0 NaN NaN NaN 341.0
80.00257422107178 398.0 NaN 2.0 NaN 394.0 NaN NaN NaN 391.0
90.00257422107192 448.0 NaN 2.0 NaN 444.0 NaN NaN NaN 441.0
100.00257422107207 498.0 NaN 2.0 NaN 494.0 NaN NaN NaN 491.0
110.00257422107221 548.0 NaN 2.0 NaN 544.0 NaN NaN NaN 541.0
120.00257422107235 598.0 NaN 2.0 NaN 594.0 NaN NaN NaN 591.0
130.00257422107234 648.0 NaN 2.0 NaN 644.0 NaN NaN NaN 641.0
140.00257422107177 698.0 NaN 2.0 NaN 694.0 NaN NaN NaN 691.0
150.0025742210712 748.0 NaN 7.0 NaN 744.0 NaN NaN NaN 736.0
160.00257422107063 798.0 NaN 9.0 NaN 794.0 NaN NaN NaN 784.0
170.00257422107006 848.0 NaN 9.0 NaN 844.0 NaN NaN NaN 834.0
180.0025742210695 898.0 NaN 11.0 NaN 894.0 NaN NaN NaN 882.0
190.00257422106893 948.0 NaN 11.0 NaN 944.0 NaN NaN NaN 932.0
200.00257422106836 998.0 NaN 11.0 NaN 994.0 NaN NaN NaN 982.0
210.0025742210678 1048.0 NaN 11.0 NaN 1044.0 NaN NaN NaN 1032.0
220.00257422106722 1098.0 NaN 11.0 NaN 1094.0 NaN NaN NaN 1082.0
230.00257422106665 1148.0 NaN 11.0 NaN 1144.0 NaN NaN NaN 1132.0
240.00257422106608 1198.0 NaN 11.0 NaN 1194.0 NaN NaN NaN 1182.0
250.00257422106552 1248.0 NaN 11.0 NaN 1244.0 NaN NaN NaN 1232.0
260.00257422106495 1298.0 NaN 11.0 NaN 1294.0 NaN NaN NaN 1282.0
270.0025742210644 1348.0 NaN 11.0 NaN 1344.0 NaN NaN NaN 1332.0
280.0025742210638 1398.0 NaN 11.0 NaN 1394.0 NaN NaN NaN 1382.0
290.00257422106324 1448.0 NaN 11.0 NaN 1444.0 NaN NaN NaN 1432.0
300.0025742210627 1498.0 NaN 11.0 NaN 1494.0 NaN NaN NaN 1482.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:43+0000 #
#####################################################################
