#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:43+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 18.0
#
# The columns have the following meaning: 
# time CompletedStepA@node-id CompletedStepB@node-id CompletedStepC@node-id 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.03470147632990637 NaN NaN NaN NaN NaN NaN NaN NaN NaN
10.034701476329904 46.0 NaN 3.0 NaN 45.0 1.0 NaN NaN 40.0
20.034701476329868 96.0 NaN 3.0 NaN 95.0 1.0 NaN NaN 90.0
30.034701476329833 146.0 NaN 3.0 NaN 145.0 1.0 NaN NaN 140.0
40.03470147632994 196.0 NaN 3.0 NaN 195.0 1.0 NaN NaN 190.0
50.034701476330085 246.0 NaN 3.0 NaN 245.0 1.0 NaN NaN 240.0
60.03470147633023 296.0 NaN 3.0 NaN 295.0 1.0 NaN NaN 290.0
70.03470147633037 346.0 NaN 3.0 NaN 345.0 1.0 NaN NaN 340.0
80.03470147633051 396.0 NaN 3.0 NaN 395.0 1.0 NaN NaN 390.0
90.03470147633065 446.0 NaN 3.0 NaN 445.0 1.0 NaN NaN 440.0
100.0347014763308 496.0 NaN 3.0 NaN 495.0 1.0 NaN NaN 490.0
110.03470147633094 546.0 NaN 3.0 NaN 545.0 1.0 NaN NaN 540.0
120.03470147633108 596.0 NaN 3.0 NaN 595.0 1.0 NaN NaN 590.0
130.03470147633107 646.0 NaN 3.0 NaN 645.0 1.0 NaN NaN 640.0
140.0347014763305 696.0 NaN 6.0 NaN 695.0 1.0 NaN NaN 687.0
150.03470147632993 746.0 NaN 6.0 NaN 745.0 1.0 NaN NaN 737.0
160.03470147632936 796.0 NaN 8.0 NaN 795.0 1.0 NaN NaN 785.0
170.0347014763288 846.0 NaN 8.0 NaN 845.0 1.0 NaN NaN 835.0
180.03470147632822 896.0 NaN 11.0 NaN 895.0 1.0 NaN NaN 882.0
190.03470147632765 946.0 NaN 11.0 NaN 945.0 1.0 NaN NaN 932.0
200.0347014763271 996.0 NaN 11.0 NaN 995.0 1.0 NaN NaN 982.0
210.03470147632652 1046.0 NaN 11.0 NaN 1045.0 1.0 NaN NaN 1032.0
220.03470147632595 1096.0 NaN 11.0 NaN 1095.0 1.0 NaN NaN 1082.0
230.03470147632538 1146.0 NaN 11.0 NaN 1145.0 1.0 NaN NaN 1132.0
240.0347014763248 1196.0 NaN 11.0 NaN 1195.0 1.0 NaN NaN 1182.0
250.03470147632424 1246.0 NaN 11.0 NaN 1245.0 1.0 NaN NaN 1232.0
260.0347014763237 1296.0 NaN 11.0 NaN 1295.0 1.0 NaN NaN 1282.0
270.0347014763231 1346.0 NaN 11.0 NaN 1345.0 1.0 NaN NaN 1332.0
280.03470147632254 1396.0 NaN 11.0 NaN 1395.0 1.0 NaN NaN 1382.0
290.03470147632197 1446.0 NaN 11.0 NaN 1445.0 1.0 NaN NaN 1432.0
300.0347014763214 1496.0 NaN 11.0 NaN 1495.0 1.0 NaN NaN 1482.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:43+0000 #
#####################################################################
