#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:43+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 44.0
#
# The columns have the following meaning: 
# time CompletedStepA@node-id CompletedStepB@node-id CompletedStepC@node-id 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.05456660577217907 NaN NaN NaN NaN NaN NaN NaN NaN NaN
10.054566605772177 42.0 NaN NaN NaN 40.0 NaN NaN NaN 40.0
20.05456660577214 91.0 NaN NaN NaN 89.0 1.0 NaN NaN 88.0
30.054566605772106 141.0 NaN NaN NaN 139.0 1.0 NaN NaN 138.0
40.054566605772216 191.0 NaN NaN NaN 189.0 2.0 NaN NaN 187.0
50.05456660577236 241.0 NaN NaN NaN 239.0 2.0 NaN NaN 237.0
60.0545666057725 291.0 NaN NaN NaN 289.0 2.0 NaN NaN 287.0
70.05456660577264 341.0 NaN NaN NaN 339.0 2.0 NaN NaN 337.0
80.05456660577278 391.0 NaN NaN NaN 389.0 5.0 NaN NaN 384.0
90.05456660577292 441.0 NaN NaN NaN 439.0 5.0 NaN NaN 434.0
100.05456660577306 491.0 NaN NaN NaN 489.0 5.0 NaN NaN 484.0
110.0545666057732 541.0 NaN NaN NaN 539.0 5.0 NaN NaN 534.0
120.05456660577335 591.0 NaN NaN NaN 589.0 5.0 NaN NaN 584.0
130.05456660577335 641.0 NaN NaN NaN 639.0 5.0 NaN NaN 634.0
140.05456660577278 691.0 NaN NaN NaN 689.0 5.0 NaN NaN 684.0
150.0545666057722 741.0 NaN NaN NaN 739.0 5.0 NaN NaN 734.0
160.05456660577164 791.0 NaN NaN NaN 789.0 5.0 NaN NaN 784.0
170.05456660577107 841.0 NaN NaN NaN 839.0 5.0 NaN NaN 834.0
180.0545666057705 891.0 NaN NaN NaN 889.0 5.0 NaN NaN 884.0
190.05456660576993 941.0 NaN NaN NaN 939.0 5.0 NaN NaN 934.0
200.05456660576937 991.0 NaN NaN NaN 989.0 5.0 NaN NaN 984.0
210.0545666057688 1041.0 NaN NaN NaN 1039.0 5.0 NaN NaN 1034.0
220.05456660576823 1091.0 NaN NaN NaN 1089.0 5.0 NaN NaN 1084.0
230.05456660576766 1141.0 NaN NaN NaN 1139.0 6.0 NaN NaN 1133.0
240.0545666057671 1191.0 NaN NaN NaN 1189.0 6.0 NaN NaN 1183.0
250.05456660576652 1241.0 NaN NaN NaN 1239.0 6.0 NaN NaN 1233.0
260.05456660576596 1291.0 NaN NaN NaN 1289.0 6.0 NaN NaN 1283.0
270.0545666057654 1341.0 NaN NaN NaN 1339.0 6.0 NaN NaN 1333.0
280.0545666057648 1391.0 NaN NaN NaN 1389.0 6.0 NaN NaN 1383.0
290.05456660576425 1441.0 NaN NaN NaN 1439.0 6.0 NaN NaN 1433.0
300.0545666057637 1491.0 NaN NaN NaN 1489.0 6.0 NaN NaN 1483.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:43+0000 #
#####################################################################
