#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:43+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 57.0
#
# The columns have the following meaning: 
# time CompletedStepA@node-id CompletedStepB@node-id CompletedStepC@node-id 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.014035742344173974 NaN NaN NaN NaN NaN NaN NaN NaN NaN
10.014035742344172 48.0 NaN 4.0 NaN 46.0 NaN NaN NaN 42.0
20.014035742344138 98.0 NaN 11.0 NaN 96.0 NaN NaN NaN 85.0
30.014035742344102 148.0 NaN 11.0 NaN 146.0 NaN NaN NaN 135.0
40.01403574234421 198.0 NaN 11.0 NaN 196.0 NaN NaN NaN 185.0
50.014035742344355 248.0 NaN 11.0 NaN 246.0 NaN NaN NaN 235.0
60.0140357423445 298.0 NaN 11.0 NaN 296.0 NaN NaN NaN 285.0
70.01403574234463 348.0 NaN 11.0 NaN 346.0 NaN NaN NaN 335.0
80.01403574234477 398.0 NaN 11.0 NaN 396.0 NaN NaN NaN 385.0
90.01403574234492 448.0 NaN 11.0 NaN 446.0 NaN NaN NaN 435.0
100.01403574234506 498.0 NaN 11.0 NaN 496.0 NaN NaN NaN 485.0
110.0140357423452 548.0 NaN 11.0 NaN 546.0 NaN NaN NaN 535.0
120.01403574234534 598.0 NaN 11.0 NaN 596.0 NaN NaN NaN 585.0
130.01403574234533 648.0 NaN 11.0 NaN 646.0 NaN NaN NaN 635.0
140.01403574234476 698.0 NaN 11.0 NaN 696.0 NaN NaN NaN 685.0
150.0140357423442 748.0 NaN 11.0 NaN 746.0 NaN NaN NaN 735.0
160.01403574234362 798.0 NaN 11.0 NaN 796.0 NaN NaN NaN 785.0
170.01403574234305 848.0 NaN 11.0 NaN 846.0 NaN NaN NaN 835.0
180.0140357423425 898.0 NaN 11.0 NaN 896.0 NaN NaN NaN 885.0
190.01403574234192 948.0 NaN 11.0 NaN 946.0 NaN NaN NaN 935.0
200.01403574234135 998.0 NaN 13.0 NaN 996.0 NaN NaN NaN 983.0
210.01403574234078 1048.0 NaN 15.0 NaN 1046.0 NaN NaN NaN 1031.0
220.0140357423402 1098.0 NaN 15.0 NaN 1096.0 NaN NaN NaN 1081.0
230.01403574233964 1148.0 NaN 15.0 NaN 1146.0 NaN NaN NaN 1131.0
240.01403574233908 1198.0 NaN 19.0 NaN 1196.0 NaN NaN NaN 1177.0
250.0140357423385 1248.0 NaN 19.0 NaN 1246.0 NaN NaN NaN 1227.0
260.01403574233797 1298.0 NaN 19.0 NaN 1296.0 NaN NaN NaN 1277.0
270.0140357423374 1348.0 NaN 19.0 NaN 1346.0 NaN NaN NaN 1327.0
280.01403574233683 1398.0 NaN 19.0 NaN 1396.0 NaN NaN NaN 1377.0
290.01403574233626 1448.0 NaN 19.0 NaN 1446.0 NaN NaN NaN 1427.0
300.0140357423357 1498.0 NaN 19.0 NaN 1496.0 NaN NaN NaN 1477.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:43+0000 #
#####################################################################
