#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:43+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 97.0
#
# The columns have the following meaning: 
# time CompletedStepA@node-id CompletedStepB@node-id CompletedStepC@node-id 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.006536262360735368 NaN NaN NaN NaN NaN NaN NaN NaN NaN
10.006536262360733 48.0 NaN 6.0 NaN 47.0 2.0 NaN NaN 39.0
20.006536262360697 98.0 NaN 10.0 NaN 97.0 3.0 NaN NaN 84.0
30.00653626236066 148.0 NaN 10.0 NaN 147.0 3.0 NaN NaN 134.0
40.00653626236077 198.0 NaN 10.0 NaN 197.0 3.0 NaN NaN 184.0
50.00653626236091 248.0 NaN 13.0 NaN 247.0 3.0 NaN NaN 231.0
60.00653626236105 298.0 NaN 13.0 NaN 297.0 3.0 NaN NaN 281.0
70.0065362623612 348.0 NaN 13.0 NaN 347.0 3.0 NaN NaN 331.0
80.00653626236134 398.0 NaN 13.0 NaN 397.0 3.0 NaN NaN 381.0
90.00653626236148 448.0 NaN 13.0 NaN 447.0 3.0 NaN NaN 431.0
100.00653626236162 498.0 NaN 13.0 NaN 497.0 3.0 NaN NaN 481.0
110.00653626236176 548.0 NaN 15.0 NaN 547.0 3.0 NaN NaN 529.0
120.0065362623619 598.0 NaN 15.0 NaN 597.0 3.0 NaN NaN 579.0
130.0065362623619 648.0 NaN 15.0 NaN 647.0 5.0 NaN NaN 627.0
140.00653626236132 698.0 NaN 15.0 NaN 697.0 9.0 NaN NaN 673.0
150.00653626236075 748.0 NaN 15.0 NaN 747.0 9.0 NaN NaN 723.0
160.00653626236019 798.0 NaN 15.0 NaN 797.0 9.0 NaN NaN 773.0
170.00653626235962 848.0 NaN 15.0 NaN 847.0 14.0 NaN NaN 818.0
180.00653626235905 898.0 NaN 15.0 NaN 897.0 14.0 NaN NaN 868.0
190.00653626235848 948.0 NaN 15.0 NaN 947.0 14.0 NaN NaN 918.0
200.0065362623579 998.0 NaN 15.0 NaN 997.0 14.0 NaN NaN 968.0
210.00653626235734 1048.0 NaN 15.0 NaN 1047.0 14.0 NaN NaN 1018.0
220.00653626235678 1098.0 NaN 15.0 NaN 1097.0 14.0 NaN NaN 1068.0
230.0065362623562 1148.0 NaN 15.0 NaN 1147.0 14.0 NaN NaN 1118.0
240.00653626235564 1198.0 NaN 15.0 NaN 1197.0 14.0 NaN NaN 1168.0
250.00653626235507 1248.0 NaN 15.0 NaN 1247.0 14.0 NaN NaN 1218.0
260.00653626235453 1298.0 NaN 15.0 NaN 1297.0 14.0 NaN NaN 1268.0
270.00653626235396 1348.0 NaN 15.0 NaN 1347.0 14.0 NaN NaN 1318.0
280.0065362623534 1398.0 NaN 15.0 NaN 1397.0 14.0 NaN NaN 1368.0
290.0065362623528 1448.0 NaN 15.0 NaN 1447.0 14.0 NaN NaN 1418.0
300.00653626235226 1498.0 NaN 15.0 NaN 1497.0 14.0 NaN NaN 1468.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:43+0000 #
#####################################################################
