#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:43+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 40.0
#
# The columns have the following meaning: 
# time CompletedStepA@node-id CompletedStepB@node-id CompletedStepC@node-id 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.02859409542260951 NaN NaN NaN NaN NaN NaN NaN NaN NaN
10.028594095422607 46.0 NaN NaN NaN 43.0 NaN NaN NaN 43.0
20.028594095422573 96.0 NaN NaN NaN 93.0 NaN NaN NaN 93.0
30.028594095422537 146.0 NaN NaN NaN 143.0 NaN NaN NaN 143.0
40.02859409542265 196.0 NaN NaN NaN 193.0 NaN NaN NaN 193.0
50.02859409542279 246.0 NaN 3.0 NaN 243.0 NaN NaN NaN 240.0
60.02859409542293 296.0 NaN 3.0 NaN 293.0 NaN NaN NaN 290.0
70.02859409542307 346.0 NaN 3.0 NaN 343.0 NaN NaN NaN 340.0
80.02859409542322 396.0 NaN 3.0 NaN 393.0 NaN NaN NaN 390.0
90.02859409542336 446.0 NaN 3.0 NaN 443.0 NaN NaN NaN 440.0
100.0285940954235 496.0 NaN 3.0 NaN 493.0 NaN NaN NaN 490.0
110.02859409542364 546.0 NaN 3.0 NaN 543.0 NaN NaN NaN 540.0
120.02859409542378 596.0 NaN 3.0 NaN 593.0 NaN NaN NaN 590.0
130.02859409542378 646.0 NaN 3.0 NaN 643.0 NaN NaN NaN 640.0
140.02859409542322 696.0 NaN 3.0 NaN 693.0 NaN NaN NaN 690.0
150.02859409542265 746.0 NaN 3.0 NaN 743.0 NaN NaN NaN 740.0
160.02859409542208 796.0 NaN 3.0 NaN 793.0 NaN NaN NaN 790.0
170.0285940954215 846.0 NaN 3.0 NaN 843.0 NaN NaN NaN 840.0
180.02859409542094 896.0 NaN 3.0 NaN 893.0 NaN NaN NaN 890.0
190.02859409542037 946.0 NaN 3.0 NaN 943.0 NaN NaN NaN 940.0
200.0285940954198 996.0 NaN 3.0 NaN 993.0 NaN NaN NaN 990.0
210.02859409541924 1046.0 NaN 3.0 NaN 1043.0 NaN NaN NaN 1040.0
220.02859409541867 1096.0 NaN 3.0 NaN 1093.0 NaN NaN NaN 1090.0
230.0285940954181 1146.0 NaN 3.0 NaN 1143.0 NaN NaN NaN 1140.0
240.02859409541753 1196.0 NaN 7.0 NaN 1193.0 NaN NaN NaN 1186.0
250.02859409541696 1246.0 NaN 8.0 NaN 1243.0 NaN NaN NaN 1235.0
260.0285940954164 1296.0 NaN 12.0 NaN 1293.0 NaN NaN NaN 1281.0
270.0285940954158 1346.0 NaN 12.0 NaN 1343.0 NaN NaN NaN 1331.0
280.02859409541526 1396.0 NaN 12.0 NaN 1393.0 NaN NaN NaN 1381.0
290.0285940954147 1446.0 NaN 12.0 NaN 1443.0 NaN NaN NaN 1431.0
300.0285940954141 1496.0 NaN 12.0 NaN 1493.0 NaN NaN NaN 1481.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:43+0000 #
#####################################################################
