#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:43+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 36.0
#
# The columns have the following meaning: 
# time CompletedStepA@node-id CompletedStepB@node-id CompletedStepC@node-id 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.01641603234323665 NaN NaN NaN NaN NaN NaN NaN NaN NaN
10.016416032343233 47.0 NaN NaN NaN 47.0 3.0 NaN NaN 44.0
20.016416032343198 97.0 NaN NaN NaN 97.0 8.0 NaN NaN 89.0
30.016416032343162 147.0 NaN NaN NaN 147.0 8.0 NaN NaN 139.0
40.01641603234327 197.0 NaN NaN NaN 197.0 8.0 NaN NaN 189.0
50.016416032343415 247.0 NaN NaN NaN 247.0 8.0 NaN NaN 239.0
60.01641603234356 297.0 NaN NaN NaN 297.0 8.0 NaN NaN 289.0
70.0164160323437 347.0 NaN NaN NaN 347.0 8.0 NaN NaN 339.0
80.01641603234384 397.0 NaN NaN NaN 397.0 8.0 NaN NaN 389.0
90.01641603234398 447.0 NaN NaN NaN 447.0 8.0 NaN NaN 439.0
100.01641603234413 497.0 NaN NaN NaN 497.0 8.0 NaN NaN 489.0
110.01641603234427 547.0 NaN NaN NaN 547.0 8.0 NaN NaN 539.0
120.01641603234441 597.0 NaN NaN NaN 597.0 8.0 NaN NaN 589.0
130.0164160323444 647.0 NaN NaN NaN 647.0 8.0 NaN NaN 639.0
140.01641603234384 697.0 NaN NaN NaN 697.0 8.0 NaN NaN 689.0
150.01641603234327 747.0 NaN NaN NaN 747.0 8.0 NaN NaN 739.0
160.0164160323427 797.0 NaN NaN NaN 797.0 8.0 NaN NaN 789.0
170.01641603234214 847.0 NaN NaN NaN 847.0 8.0 NaN NaN 839.0
180.01641603234157 897.0 NaN NaN NaN 897.0 8.0 NaN NaN 889.0
190.016416032341 947.0 NaN NaN NaN 947.0 8.0 NaN NaN 939.0
200.01641603234043 997.0 NaN NaN NaN 997.0 8.0 NaN NaN 989.0
210.01641603233986 1047.0 NaN NaN NaN 1047.0 8.0 NaN NaN 1039.0
220.0164160323393 1097.0 NaN NaN NaN 1097.0 8.0 NaN NaN 1089.0
230.01641603233873 1147.0 NaN NaN NaN 1147.0 8.0 NaN NaN 1139.0
240.01641603233816 1197.0 NaN NaN NaN 1197.0 8.0 NaN NaN 1189.0
250.0164160323376 1247.0 NaN NaN NaN 1247.0 8.0 NaN NaN 1239.0
260.016416032337 1297.0 NaN NaN NaN 1297.0 8.0 NaN NaN 1289.0
270.01641603233645 1347.0 NaN NaN NaN 1347.0 8.0 NaN NaN 1339.0
280.0164160323359 1397.0 NaN NaN NaN 1397.0 8.0 NaN NaN 1389.0
290.0164160323353 1447.0 NaN NaN NaN 1447.0 8.0 NaN NaN 1439.0
300.01641603233475 1497.0 NaN NaN NaN 1497.0 8.0 NaN NaN 1489.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:43+0000 #
#####################################################################
