#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:43+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 9.0
#
# The columns have the following meaning: 
# time CompletedStepA@node-id CompletedStepB@node-id CompletedStepC@node-id 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.006837098887047599 NaN NaN NaN NaN NaN NaN NaN NaN NaN
10.006837098887045 47.0 NaN 3.0 NaN 48.0 1.0 NaN NaN 41.0
20.00683709888701 97.0 NaN 4.0 NaN 98.0 9.0 NaN NaN 82.0
30.006837098886976 147.0 NaN 4.0 NaN 148.0 22.0 NaN NaN 119.0
40.00683709888708 197.0 NaN 4.0 NaN 198.0 25.0 NaN NaN 166.0
50.006837098887225 247.0 NaN 4.0 NaN 248.0 25.0 NaN NaN 216.0
60.00683709888737 297.0 NaN 4.0 NaN 298.0 25.0 NaN NaN 266.0
70.0068370988875 347.0 NaN 4.0 NaN 348.0 25.0 NaN NaN 316.0
80.00683709888764 397.0 NaN 4.0 NaN 398.0 25.0 NaN NaN 366.0
90.00683709888779 447.0 NaN 5.0 NaN 448.0 26.0 NaN NaN 414.0
100.00683709888793 497.0 NaN 5.0 NaN 498.0 26.0 NaN NaN 464.0
110.00683709888807 547.0 NaN 5.0 NaN 548.0 26.0 NaN NaN 514.0
120.00683709888821 597.0 NaN 5.0 NaN 598.0 26.0 NaN NaN 564.0
130.0068370988882 647.0 NaN 5.0 NaN 648.0 26.0 NaN NaN 614.0
140.00683709888764 697.0 NaN 5.0 NaN 698.0 26.0 NaN NaN 664.0
150.00683709888708 747.0 NaN 5.0 NaN 748.0 26.0 NaN NaN 714.0
160.0068370988865 797.0 NaN 6.0 NaN 798.0 26.0 NaN NaN 763.0
170.00683709888594 847.0 NaN 6.0 NaN 848.0 26.0 NaN NaN 813.0
180.00683709888537 897.0 NaN 6.0 NaN 898.0 26.0 NaN NaN 863.0
190.0068370988848 947.0 NaN 6.0 NaN 948.0 26.0 NaN NaN 913.0
200.00683709888423 997.0 NaN 16.0 NaN 998.0 26.0 NaN NaN 953.0
210.00683709888366 1047.0 NaN 17.0 NaN 1048.0 26.0 NaN NaN 1002.0
220.0068370988831 1097.0 NaN 17.0 NaN 1098.0 26.0 NaN NaN 1052.0
230.00683709888253 1147.0 NaN 17.0 NaN 1148.0 26.0 NaN NaN 1102.0
240.00683709888196 1197.0 NaN 17.0 NaN 1198.0 26.0 NaN NaN 1152.0
250.0068370988814 1247.0 NaN 17.0 NaN 1248.0 26.0 NaN NaN 1202.0
260.00683709888085 1297.0 NaN 20.0 NaN 1298.0 26.0 NaN NaN 1249.0
270.0068370988803 1347.0 NaN 21.0 NaN 1348.0 26.0 NaN NaN 1298.0
280.0068370988797 1397.0 NaN 21.0 NaN 1398.0 26.0 NaN NaN 1348.0
290.00683709887915 1447.0 NaN 21.0 NaN 1448.0 26.0 NaN NaN 1398.0
300.0068370988786 1497.0 NaN 21.0 NaN 1498.0 26.0 NaN NaN 1448.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:43+0000 #
#####################################################################
