#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:43+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 20.0
#
# The columns have the following meaning: 
# time CompletedStepA@node-id CompletedStepB@node-id CompletedStepC@node-id 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0032320207915730757 NaN NaN NaN NaN NaN NaN NaN NaN NaN
10.00323202079157 48.0 NaN NaN NaN 46.0 12.0 NaN NaN 33.0
20.003232020791536 98.0 NaN NaN NaN 96.0 18.0 NaN NaN 77.0
30.0032320207915 148.0 NaN NaN NaN 146.0 19.0 NaN NaN 126.0
40.00323202079161 198.0 NaN NaN NaN 196.0 23.0 NaN NaN 172.0
50.00323202079175 248.0 NaN NaN NaN 246.0 25.0 NaN NaN 220.0
60.00323202079189 298.0 NaN NaN NaN 296.0 25.0 NaN NaN 270.0
70.00323202079203 348.0 NaN NaN NaN 346.0 25.0 NaN NaN 320.0
80.00323202079217 398.0 NaN NaN NaN 396.0 25.0 NaN NaN 370.0
90.00323202079231 448.0 NaN NaN NaN 446.0 31.0 NaN NaN 414.0
100.00323202079245 498.0 NaN NaN NaN 496.0 41.0 NaN NaN 454.0
110.0032320207926 548.0 NaN NaN NaN 546.0 46.0 NaN NaN 499.0
120.00323202079274 598.0 NaN NaN NaN 596.0 46.0 NaN NaN 549.0
130.00323202079272 648.0 NaN NaN NaN 646.0 50.0 NaN NaN 595.0
140.00323202079215 698.0 NaN NaN NaN 696.0 54.0 NaN NaN 641.0
150.0032320207916 748.0 NaN NaN NaN 746.0 54.0 NaN NaN 691.0
160.00323202079102 798.0 NaN NaN NaN 796.0 54.0 NaN NaN 741.0
170.00323202079045 848.0 NaN NaN NaN 846.0 54.0 NaN NaN 791.0
180.00323202078988 898.0 NaN NaN NaN 896.0 54.0 NaN NaN 841.0
190.0032320207893 948.0 NaN NaN NaN 946.0 54.0 NaN NaN 891.0
200.00323202078874 998.0 NaN NaN NaN 996.0 54.0 NaN NaN 941.0
210.00323202078818 1048.0 NaN NaN NaN 1046.0 54.0 NaN NaN 991.0
220.0032320207876 1098.0 NaN NaN NaN 1096.0 54.0 NaN NaN 1041.0
230.00323202078704 1148.0 NaN NaN NaN 1146.0 54.0 NaN NaN 1091.0
240.00323202078647 1198.0 NaN NaN NaN 1196.0 54.0 NaN NaN 1141.0
250.0032320207859 1248.0 NaN NaN NaN 1246.0 54.0 NaN NaN 1191.0
260.00323202078533 1298.0 NaN NaN NaN 1296.0 54.0 NaN NaN 1241.0
270.00323202078476 1348.0 NaN NaN NaN 1346.0 54.0 NaN NaN 1291.0
280.0032320207842 1398.0 NaN NaN NaN 1396.0 54.0 NaN NaN 1341.0
290.0032320207836 1448.0 NaN NaN NaN 1446.0 54.0 NaN NaN 1391.0
300.00323202078306 1498.0 NaN NaN NaN 1496.0 54.0 NaN NaN 1441.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:43+0000 #
#####################################################################
