#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:43+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 13.0
#
# The columns have the following meaning: 
# time CompletedStepA@node-id CompletedStepB@node-id CompletedStepC@node-id 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.009046375682684672 NaN NaN NaN NaN NaN NaN NaN NaN NaN
10.009046375682683 49.0 NaN NaN NaN 46.0 NaN NaN NaN 44.0
20.009046375682647 99.0 NaN NaN NaN 96.0 3.0 NaN NaN 91.0
30.009046375682612 149.0 NaN 1.0 NaN 146.0 6.0 NaN NaN 137.0
40.00904637568272 199.0 NaN 4.0 NaN 196.0 6.0 NaN NaN 184.0
50.009046375682864 249.0 NaN 4.0 NaN 246.0 6.0 NaN NaN 234.0
60.009046375683006 299.0 NaN 4.0 NaN 296.0 6.0 NaN NaN 284.0
70.00904637568314 349.0 NaN 4.0 NaN 346.0 6.0 NaN NaN 334.0
80.00904637568328 399.0 NaN 4.0 NaN 396.0 6.0 NaN NaN 384.0
90.00904637568343 449.0 NaN 4.0 NaN 446.0 6.0 NaN NaN 434.0
100.00904637568357 499.0 NaN 4.0 NaN 496.0 6.0 NaN NaN 484.0
110.00904637568371 549.0 NaN 4.0 NaN 546.0 6.0 NaN NaN 534.0
120.00904637568385 599.0 NaN 4.0 NaN 596.0 6.0 NaN NaN 584.0
130.00904637568385 649.0 NaN 4.0 NaN 646.0 6.0 NaN NaN 634.0
140.00904637568328 699.0 NaN 4.0 NaN 696.0 6.0 NaN NaN 684.0
150.00904637568271 749.0 NaN 4.0 NaN 746.0 6.0 NaN NaN 734.0
160.00904637568215 799.0 NaN 4.0 NaN 796.0 6.0 NaN NaN 784.0
170.00904637568158 849.0 NaN 4.0 NaN 846.0 6.0 NaN NaN 834.0
180.009046375681 899.0 NaN 4.0 NaN 896.0 6.0 NaN NaN 884.0
190.00904637568044 949.0 NaN 4.0 NaN 946.0 6.0 NaN NaN 934.0
200.00904637567987 999.0 NaN 4.0 NaN 996.0 6.0 NaN NaN 984.0
210.0090463756793 1049.0 NaN 4.0 NaN 1046.0 9.0 NaN NaN 1031.0
220.00904637567874 1099.0 NaN 4.0 NaN 1096.0 13.0 NaN NaN 1077.0
230.00904637567817 1149.0 NaN 4.0 NaN 1146.0 13.0 NaN NaN 1127.0
240.0090463756776 1199.0 NaN 4.0 NaN 1196.0 13.0 NaN NaN 1177.0
250.00904637567703 1249.0 NaN 4.0 NaN 1246.0 14.0 NaN NaN 1226.0
260.00904637567646 1299.0 NaN 4.0 NaN 1296.0 14.0 NaN NaN 1276.0
270.0090463756759 1349.0 NaN 4.0 NaN 1346.0 17.0 NaN NaN 1323.0
280.0090463756753 1399.0 NaN 4.0 NaN 1396.0 17.0 NaN NaN 1373.0
290.00904637567476 1449.0 NaN 4.0 NaN 1446.0 20.0 NaN NaN 1420.0
300.0090463756742 1499.0 NaN 4.0 NaN 1496.0 24.0 NaN NaN 1466.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:43+0000 #
#####################################################################
